"timeStamp","URL","blogName","title","tags","body"
"2021-09-24 21:53:12 GMT","https://deinheilpraktiker.tumblr.com/post/663245703240368128/leiden-sie-unter-einer-emotionalen-essst%C3%B6rung","deinheilpraktiker","","['emotionalen', 'Essstörung', 'Gesundheit', 'leiden']","<h1>Leiden Sie unter einer emotionalen Essst&ouml;rung?</h1><p>Leiden Sie unter einer emotionalen&nbsp;Essst&ouml;rung?</p><blockquote class=""npf_indented""><p>Was isst dich?: Wie man emotionales Essen aufh&ouml;rt<br>Wie viele meiner Patienten haben Sie vielleicht als Kind etwas Leckeres wie Eis, Chips, S&uuml;&szlig;igkeiten oder einen Keks oder ein anderes Lieblingsessen bekommen, wenn Sie etwas ver&auml;rgert haben, in einer wohlmeinenden Bem&uuml;hung von Eltern oder Betreuern, sich zu beruhigen Sie runter und bringen Sie wieder zum L&auml;cheln. Wenn ja, wurden Sie unwissentlich&hellip;</p></blockquote><p><br></p><div class=""npf_row""><figure class=""tmblr-full"" data-orig-height=""350"" data-orig-width=""650""><img src=""https://64.media.tumblr.com/03c696bfb135a69ae9eee26edb3f65cf/4c1a319bd5f55186-97/s640x960/069896966e2080d980ddc45a3bb4f947d47d1409.jpg"" data-orig-height=""350"" data-orig-width=""650""></figure></div><p><a href=""https://institut-der-gesundheit.com/beschwerden/essstoerungen/leiden-sie-unter-einer-emotionalen-essstoerung/"">View On WordPress</a></p>"
"2021-09-23 09:06:49 GMT","https://www.tumblr.com/blog/view/ellyhilftsichselbst/663106889135079424","ellyhilftsichselbst","Blogeintrag Nr. 1, 23.09.2021","['mental health', 'borderline persönlichkeitsstörung', 'essstörung', 'adhs', 'adhd', 'bpd', 'bodyimage', 'recovering', 'therapy']","<p>Heute ist wieder so ein Tag. Ein Tag, an dem ich mich in Gedanken verliere und gedanklich in die Vergangenheit reise. In diesem Fall in den Sommer 2018, als ich jeden Tag im Gym stand und der Gedanke eine Kartoffel zu essen mir mehr Angst machte, als durch meine Essstörung alle meine Freunde und Freude am Leben zu verlieren. Die offizielle Diagnose bekam ich im Januar 2019. Ich konnte mich zwar unter der Woche kontrollieren, bekam aber am Wochenende starke Fressattacken, die jedes Mal mit bestenfalls Bauchschmerzen und schlimmstenfalls mit Durchfall endeten. Und trotzdem sagt mir mein Gehirn, dass es doch am liebsten in diese Zeit zurück möchte. Warum? Fragst du dich wahrscheinlich gerade. Nun ja, ich habe bereits erwähnt, dass ich zu dieser Zeit das erste mal so richtig Aufmerksamkeit von Männern bekam und damals (als ich noch dachte ich stünde auf Männer) war das für mich eine Art Bestätigung. Jeder Mann, so eklig er auch sei, pushte in mir das Verlangen noch härter zu trainieren, noch krasser zu hungern. Ich dachte, dass ich nur schön bin, wenn man mich auf der Straße anbaggerte. Klar hatte ich damals eine tolle Figur, aber zu welchem Preis? Mittlerweile wiege ich fast 100 Kilo, habe schwere körperliche Beschwerden und ständig Schmerzen. 90 Prozent meines Kleiderschrankes passen nicht mehr und es tut zu sehr weh, neue und große Sachen zu kaufen. Deshalb gebe ich mich mit den restlichen 10 Prozent zufrieden. Ich bin absolut der Meinung, dass dicke Menschen wunderschön sein können, aber ich habe einfach eine Andere Vorstellung von dem, was ich bei mir selbst will. Ich will nicht dünn sein oder ein Sixpack haben, ich will einfach einen gesunden, starken Körper. Im Normalgewicht, muskulös. Ich stehe auf Muskeln und das sollte keine Sünde sein. Immer wenn ich meine alten Fotos und Videos von damals anschaue, muss ich mir das Weinen verkneifen. Auch wenn ich mich damals immer noch nicht schön genug fand, hatte ich immerhin das Selbstbewusstsein, anzuziehen was ich will. Und halleluja, hatte ich einen schönen Po! natürlich macht ein schöner Hintern keine Person wertvoller oder besser als eine andere, aber stolz war ich dennoch. Manchmal tut es mir so weh, alte Fotos und Videos anzuschauen, dass ich mir kurz wünsche doch einfach magersüchtig zu sein. Ich bin wütend auf mich, weil ich die&nbsp;“falsche” Essstörung habe. Ich hatte mal eine Freundin, die semi-professionelles Bodybuilding gemacht hat. Sie fing sehr schmal an und transformierte innerhalb eines Jahres in ihre Bühnenform. Sie meinte doch ernsthaft zu mir, dass dünne Personen es genauso schwer hätten wie dicke und dicke sollen sich mal nicht so anstellen und mehr auf ihre Ernährung achten. Ganz ehrlich? Mal abgesehen davon, dass man als schlanke / potentiell untergewichtige Person generell einfach dem konventionellen Schönheitsideal entspricht und demnach sowieso einen Vorsprung hat, dicke Menschen müssen nicht nur Muskeln aufbauen, sondern Massen an Fett verlieren, bevor man diese überhaupt sehen kann. Bei Menschen mit wenig Körperfett sieht man in der Regel sofort die Muskeln. Es ist also irgendwie falsch und auch unsensibel, sowas zu sagen. Genauso sehr, wie es Thin-Privilege gibt, gibt es auch skinny-shaming.&nbsp; Viele meiner Freundinnen wurden wegen ihrer fehlenden Kurven und Brüste geärgert. Viele dieser Mädchen mussten sich Tag für Tag anhören, dass sie mal einen Burger essen sollen und dass nur Hunde mit Knochen spielen würden. klar haben sie einen generellen Vorteil, das macht es aber es aber nicht okay, sie zu shamen. Letztens meinte eine Frau an der Rezeption in meinem Gym doch ernstharft, dass ich ja schöner wäre als dünne Mädchen, weil Frauen bräuchten ja Kurven. Mir ein Kompliment machen, indem man meine skinny-legends beleidigt? Nein danke! Dann verzichte ich gerne auf dein Kompliment.&nbsp;</p><p><br></p><p>Ich könnte mich Tag für Tag über diese Health-at-every-size Menschen aufregen.</p><p>Zum einen:</p><p>Warum redet ihr von HAES und schließt dünne Menschen aus? Wieso dürfen die nicht body positive sein? Wie gesagt, sie haben einen Vorteil, jedoch trotzdem Komplexe und werden geshamed.</p><p>2.&nbsp;</p><p>Es gibt bei euch nur Frauen? Wieso werden Männer in eure Bewegung nicht eingeschlossen?</p><p>3.</p><p>nicht jeder steht auf dicke Menschen. Das muss man leider akzeptieren. Man kann nicht immer sofort “Fatphobia” schreien, wenn jemand nichts von euch will. Ich zum Beispiel stehe weder auf starkes Unter- noch Übergewicht. Wieso? Weil es meine Essstörung triggert. Weil ich weiß, dass beides nicht gesund ist. Ja nicht jeder mit Übergewicht hat automatisch tausende Krankheiten, aber es ist schon telling, dass fast alle übergewichtigen Menschen in meiner Familie Diabetes haben oder? Ich halte mich lieber an Doktoren, die sich in ihrem Feld auskennen. Und um es nochmal klarzustellen: Dick bedeutet nicht hässlich.&nbsp;</p><p><br></p><p>Es sind einfach Verleumdungen von Fakten. Ich verstehe nicht, wieso wir nicht von&nbsp; Körperneutralität sprechen können. Jeder darf so mit sich zufrieden sein, wie er oder sie oder dey ist.&nbsp;</p>"
"2021-09-20 20:15:31 GMT","https://www.tumblr.com/blog/view/lifee-is-a-melody/662877169452810240","lifee-is-a-melody","","['lifee-is-a-melody', 'bulimie', 'bulimia', 'essstörungen sind scheiße', 'essstörung', 'essattacke', 'ess brech sucht', 'eating disorder', 'keine zeit', 'selbsthass', 'hass', 'borderline persönlichkeitsstörung', 'einsam', 'ich will sterben', 'alleine mit gedanken', 'keine hoffnung', 'tut mir leid', 'entschuldigung', 'nicht aufgeben', 'essanfall', 'suizidgedanken', 'depressionen']","<h1>Falls es &uuml;berhaupt jemand liest...</h1><p><b>An alle die mich anschreiben oder mit denen ich hier Kontakt hab</b>, es tut mir leid, sehr sogar, dass ich kaum schreibe und antworte. </p><p>Es ist &uuml;berhaupt nicht ablehnend oder b&ouml;se gemeint. Gar nicht.</p><p>Es f&auml;llt mir nur oft so unglaublich schwer und  auch meine Essst&ouml;rung (Bulimie) nimmt so extrem viel Zeit in Anspruch, dass ich gef&uuml;hlt zu nichts komme. </p><p>Ich m&ouml;chte eigentlich nichts mit einer Krankheit entschuldigen.</p><p>Aber ich stelle daf&uuml;r so viel hinten an. Ich lebe diese Sucht auch aus, obwohl ich daf&uuml;r theoretisch gar keine Zeit hab, weil ich andere Dinge zu tun h&auml;tte.</p><p>Ich hasse sie. Sie hat mich total im Griff. </p><p><br></p><p>Ich wollte es einfach Mal gesagt haben. War mir irgendwie sehr wichtig. </p><p><br></p><p>20.09.21</p><p><a class=""tumblelog"" href=""https://tmblr.co/M6nGXo6k0EjKwSaMeCSocdg"">@lifee-is-a-melody</a> </p>"
"2021-09-18 13:34:13 GMT","https://bitterkaltundsplitterfasernackt.tumblr.com/post/662670728039137280/denn-ich-war-es-leid-zu-k%C3%A4mpfen-und-zu-rennen","bitterkaltundsplitterfasernackt","","['essstörung', 'buchzitat', 'bulimie']","<p>Denn ich war es leid, zu k&auml;mpfen und zu rennen. Und da klopfte sie an die T&uuml;r, die alte Bekannte. Wann immer da zu viel Raum und zu wenig Liebe war, war sie da. Die Bulimie. Etliche Monate hatten wir uns nicht mehr gesehen, aber sie war am Schluss dann doch die Einzige, auf die ich mich verlassen konnte.</p><p>- Hungriges Herz - Sara Sch&auml;tzle</p>"
"2021-09-10 15:57:52 GMT","https://www.tumblr.com/blog/view/xxdepressed-eatingdisorderxx/661954989841891328","xxdepressed-eatingdisorderxx","","['Depression', 'Essstörung', 'depressiv', 'traurig', 'nachdenklich', 'schlafen', 'müde vom leben']","<p>Dir geht es schlecht. Warum? Kannst du gerade nicht sagen. Oder doch? Es wird bestimmt deine Depression und deine Essst&ouml;rung sein. </p><p>Dir schwirrt so viel im Kopf und dennoch rein garnichts. Du kannst es nicht ordnen oder verstehen woher es kommt. </p><p>Einfach vergraben, in deinem Bett liegen und alles dunkel haben. Aber das willst du auch nicht wirklich. </p><p>Heute ist einfach wieder alles komisch. </p>"
"2021-09-08 20:34:37 GMT","https://www.tumblr.com/blog/view/allxmyxsecrets/661791207559741440","allxmyxsecrets","","['Selbsthass', 'Hässlich', 'Fett', 'Depression', 'Essstörung']","<p>08.09.2021</p><p>Warum bin ich so h&auml;sslich? Ich hasse mich. Jedes Detail an mir! </p>"
"2021-09-08 20:13:06 GMT","https://xthatsxme.tumblr.com/post/661789854407032832/wie-kann-man-an-etwas-derma%C3%9Fen-festhalten-dass","xthatsxme","","['es wird mich zerstören', 'innerlich zerstört', 'zerstörung', 'essstörung', 'ich will endlich dünn sein', 'ich will wieder dünn sein', 'abnehmen', 'ich muss abnehmen', 'ich muss funktionieren', 'ich vermisse mich', 'ich vermisse es', 'ich vermisse mein altes ich', 'svv', 'borderline life', 'borderline problems', 'borderline relationships', 'borderline pd']","<h2>Wie kann man an etwas derma&szlig;en festhalten, dass einen so zerst&ouml;ren kann? </h2>"
"2021-08-29 18:59:43 GMT","https://www.tumblr.com/blog/view/lifee-is-a-melody/660879267676176384","lifee-is-a-melody","","['lifee-is-a-melody', 'bulimie', 'bulimia', 'bulimic', 'essstörung', 'eating disorder', 'purge', 'erbrechen', 'kotzen', 'binge', 'essanfall', 'essattacke', 'borderline personality disorder', 'borderline persönlichkeitsstörung', 'depressionen']","<h2>Bulimie is wirklich ekelhaft. </h2><h2>Nicht nur das Vorgehen an sich, sondern vor allem, dass sie  mich st&auml;ndig zwingt zu l&uuml;gen, ausreden zu erfinden und alles zu verheimlichen. </h2><p>29.08.21</p><p><a class=""tumblelog"" href=""https://tmblr.co/M6nGXo6k0EjKwSaMeCSocdg"">@lifee-is-a-melody</a> </p>"
"2021-08-28 09:14:56 GMT","https://www.tumblr.com/blog/view/splitterchaosimkopf/660751878539395072","splitterchaosimkopf","","['thoughts', 'nachdenken', 'essstoerung', 'essgestört', 'essstörung', 'psychische störung', 'psychische erkrankungen', 'psychische probleme', 'psychische krankheit', 'gedanke des tages', 'depressing post', 'deep thinking', 'depressing shit', 'depressiv']","<p class=""npf_quirky"">Und erst wenn der Bauch so richtig leer ist, f&uuml;hle ich mich frei. </p>"
"2021-08-27 15:54:21 GMT","https://annie-greta-pape.tumblr.com/post/660686411209572352/w%C3%A4hrend-eines-triggers-schmerzt-die-seele-so-sehr","annie-greta-pape","","['Erholung', 'Essstörung', 'kptbs', 'trigger', 'Trauma', 'Schlucht', 'vorbereitet', 'Therapie', 'verhalten', 'Alltag', 'Routine', 'Sucht']","<p>W&auml;hrend eines Triggers schmerzt die Seele so sehr, da&szlig; sie alle m&ouml;glichen k&ouml;rperlichen Signale ausschickt (Schock, zittern, kompensierendes Verhalten, ..), einen letzten Hilferuf. Dann st&uuml;rzt sie auch schon in die Schlucht. </p><p>Wie diese Schlucht aussieht, liegt an uns selbst. Ist es eine naturverlassene Gegend und nur sp&auml;rlichen M&ouml;glichkeiten nach oben zu gelangen? Oder eine, in der auch ein Bach flie&szlig;t und an dessen Felsen in regelm&auml;&szlig;igen Abst&auml;nden Leitern baumeln?</p><p>Und auch von dir selbst, wie fit du dich h&auml;ltst, k&ouml;rperlich und geistig. Flexibel, geschmeidig, windig.</p>"
"2021-08-26 11:45:29 GMT","https://derhimmelwartet-blog.tumblr.com/post/660580157253468160/hungern-statt-essen","derhimmelwartet-blog","","['Hunger', 'Anorexie', 'Bulimie', 'Magersucht', 'Essstörung', 'Depression', 'Suizid', 'Psychose', 'Schizophrenie', 'Angst', 'Zwänge', 'Dissoziationen', 'Ptbs', 'Trauma', 'Missbrauch', 'Fixierung']","<p>Hungern statt essen... </p>"
"2021-08-16 19:59:54 GMT","https://www.tumblr.com/blog/view/lifee-is-a-melody/659705293095223297","lifee-is-a-melody","","['lifee-is-a-melody', 'essstörung', 'essanfall', 'eating disorder', 'ich kann nicht mehr', 'selbsthass', 'suizidgedanken', 'borderline persönlichkeitsstörung', 'selbstverletzendes verhalten', 'ich will sterben', 'alleine mit gedanken', 'angst', 'einsam', 'borderline personality disorder', 'kaputt', 'freitod', 'anarexia', 'mia', 'lebensmüde', 'ich will nicht mehr', 'depressionen', 'umbringen', 'traurig', 'aufgeben', 'sterben ist keine lösung', 'essstörungen sind scheiße', 'leere', 'gefangen im leben', 'gefangen in mir selbst', 'angst vor mir selbst']","<p>Drecks Essst&ouml;rung</p><p>Ich hatte aufgrund einer Magenschleimhaut Entz&uuml;ndung mindestens eine Woche keinen Essanfall mehr, weil ich keinen Appetit hatte und mir st&auml;ndig nur kotz&uuml;bel war. Dazu kam dann die Angst vorm essen, da ich einiges abgenommen hab und man es im Gesicht undso einfach sieht. Triggert mich einfach krass. </p><p>Ich trinke auch nicht sonderlich viel, weil ich mir des alles nicht so wirklich erlauben kann. </p><p>Dann hat ein Betreuer unabsichtlich auch noch eine stark versalzene Nudelsuppe gekocht, ah ich hab die eher h&ouml;flichkeitshalber zur H&auml;lfte in mich reingezwungen. Wirklich eklig. </p><p>Ich hatte so krass Durst, eh schon den ganzen Tag aber danach noch mehr:(</p><p>Also bin ich als keiner mehr da war, alle Kr&auml;fte zusammengenommen, zu Edeka r&uuml;ber und hab S&auml;fte, Milch und Tomatensauce?! gekauft. </p><p>Nat&uuml;rlich viel zu viel, ich meine wer schafft 5 Liter auf ex, wirklich dumme Idee. Aber ich &uuml;bersch&auml;tze es im ""Wahn"" so gut wie immer. </p><p>Naja mir war nach 1,5 Liter und Tomatensauce kotz&uuml;bel, weil meine Magen eh noch total gereizt is und hab mich komplett entleert. Es hat irgendwie so gut getan, aber es war auch total anstrengend und ekelhaft wie immer. </p><p>Ich will nicht wieder in den Teufelskreis einsteigen. Aber es zieht mich magisch an. Was soll ich denn machen...</p><p>Ich will einfach nur sterben. Ich hab mir auch gew&uuml;nscht einfach umzukippen und dass mein Licht f&uuml;r immer aus is...</p><p><br></p><p>16.08.21</p><p><a class=""tumblelog"" href=""https://tmblr.co/M6nGXo6k0EjKwSaMeCSocdg"">@lifee-is-a-melody</a> </p>"
"2021-08-14 09:06:37 GMT","https://www.tumblr.com/blog/view/c0ffee-is-a-meal/659482998607101952","c0ffee-is-a-meal","","['eatingdisorder', 'Anorexie', 'anorexia', 'anorexianervosa', 'Essstörung', 'psyche', 'psychischkrank', 'blog', 'stigmata', 'magersucht', 'therapie', 'psychotherapie', 'realtalk']","<h1>Therapeutensuche </h1><p>Ich war ja fr&uuml;her der Meinung, dass man sich nur zu einer Therapie entschlie&szlig;en und sich dann f&uuml;r einen passenden Therapeuten entscheiden muss, um dann in Anschluss die Therapie zu beginnen - haha weit gefehlt. Anfangs war ich ja an sich sehr skeptisch gegen&uuml;ber einer Psychotherapie, da ich wie gesagt bereits schlechte Erfahrungen gemacht habe, allerdings hat sich im Laufe der Zeit ein so gro&szlig;er Leidensdruck entwickelt, dass ich nur wenig Widerstand leistete und mich auf die Suche begab. Ich habe unz&auml;hlige Praxen abtelefoniert und wurde &uuml;berall angewiesen: Knalle volle Wartelisten. Eine Kinder und Jugend Therapeutin h&auml;tte zwar Kapazit&auml;ten gehabt, der war ich mit meinen damaligen 18 Jahren aber tendenziell schon zu alt. Die vielen Absagen lie&szlig;en meine eh schon geringe Motivation noch mehr sinken und ohne den Druck durch meine Mama h&auml;tte ich wohl an dieser Stelle schon resigniert und aufgegeben. Konnte ich ja aber nicht. Nach endlosen Telefonaten bekam ich dann endlich einen 4 Wochen sp&auml;teren Termin f&uuml;r ein Vorgespr&auml;ch - Jackpot! Im Laufe dieser Wochen stieg mein Leidensdruck noch weiter, da mein Treiben ja nun nicht mehr unbehelligt im verborgenen stattfand, sondern ich st&auml;ndigen Diskussionen &uuml;ber mein Essverhalten und Gewicht ausgesetzt war und so ging ich dann gar nicht mehr ganz so widerwillig zu meinem ersten Termin.&nbsp;</p><p><br></p><p>Bei dieser Therapeutin habe ich die ersten 5 Probatorikstunden wahrgenommen, mich dann aber entschieden, lieber nochmal die anstrengende Suche auf mich zu nehmen, da wir einfach nicht so 100% auf einer Wellenl&auml;nge waren. Die Stunden waren gepr&auml;gt von unangenehmen Schweigen und als ich ihr dann die Diagnosekriterien f&uuml;r Anorexie nach dem ICD-10 erkl&auml;ren musste, bekam ich so meine Zweifel, ob sie bei aller Nettigkeit die richtige f&uuml;r mein Krankheitsbild war.&nbsp;</p><p><br></p><p>In der Zwischenzeit hatte ich mich auch in der Sch&ouml;nklinik Roseneck angemeldet, aber darauf gehe ich auch nochmal separat ein.</p><p><br></p><p>Die Therapeutensuche begann also von vorne, &auml;hnlich zerm&uuml;rbend wie beim ersten Mal. Ich hatte inzwischen zum Gl&uuml;ck viel Unterst&uuml;tzung durch unsere Schulpsychologin und konnte die Zeit somit gut &uuml;berbr&uuml;cken, denn wenn man einmal gemerkt hat, wie es ist, nicht mehr ohne Hilfe da stehen zu m&uuml;ssen, ist es doppelt schwer wieder alleine zu k&auml;mpfen. Ich f&uuml;hrte wieder endlose Telefonate: Den einen war mein BMI zu niedrig, die anderen hatten wieder volle Warteliste auf die ich mich zwar setzen lie&szlig;, allerdings nie wieder eine Meldung bekam. Wenn ich dann mal das gro&szlig;e Gl&uuml;ck eines Erstgespr&auml;chs hatte, stellte sich dieses auch wieder als Misserfolg dar. Irgendwann hatte ich dann ein Gespr&auml;ch bei einer Therapeutin, die ihrem Praxis gerade erst er&ouml;ffnet und somit noch freie Pl&auml;tze hatte. Sie war mir auch auf Anhieb sympathisch und ich wollte gerne bei ihr bleiben. Bl&ouml;d nur, dass sie mich nicht wollte. Sie f&uuml;rchtete, meinem Fall nicht gewachsen zu sein (Bei Untergewicht scheinen per se alle Therapeuten schnell nerv&ouml;s zu werden) und wollte mich auch lieber zu einem Verhaltenstherapeuten schicken, da sie auf Tiefenpsychologie spezialisiert ist. Ich suchte also weiter, brachte aber auch meine Not zum Ausdruck und dass ich keine Alternative finden konnte. Nach einem Austausch mit ihrer Supervisorin entschied sie sich also Gott sei Dank daf&uuml;r mich doch zu behandeln! Anfangs war das eine recht m&uuml;hsame Geschichte, da ich lange brauche, um Vertrauen zu fassen und nicht nur zu sagen, was mein Gegen&uuml;ber gerne h&ouml;ren m&ouml;chte, sondern was ich tats&auml;chlich denke. Aber im Laufe der Zeit entwickelte sich trotz 8 Wochen Online-Therapie (Danke Corona) eine Bindung und das n&ouml;tige Vertrauen und ich bin unglaublich froh, endlich eine gute Therapeutin an meiner Seite zu haben. Oft &auml;rgere ich mich &uuml;ber mein fr&uuml;heres Ich, das sich so mit H&auml;nden und F&uuml;&szlig;en gegen eine Therapie gewehrt hat und frage mich, ob es etwas gebracht h&auml;tte, h&auml;tte mich meine Mama gegen meinen Willen zu einer gedr&auml;ngt. Hierbei komme ich aber zu dem Schluss: Nein. H&auml;tte meine Mama ausgenutzt, dass ich damals noch minderj&auml;hrig und somit quasi wehrlos war und mich in eine Therapie gesteckt, h&auml;tte ich zu 99% nicht davon profitiert, sondern ein weiteres Therapeuten-Trauma entwickelt. Ich wei&szlig; bzw. kann mir sehr gut vorstellen, wie macht- und hilflos man sich als Elternteil eines psychisch kranken Kindes f&uuml;hlt, aber letztendlich kann man keinen zum Gesundwerden zwingen, die Motivation muss von innen und nicht von au&szlig;en kommen, ansonsten erzeugt Druck in der Regel nur Gegendruck.&nbsp;</p><p><br></p><p>Die Therapie tut mir inzwischen sehr gut. Ich habe zwar oft meine Zweifel, ob und wie weit ich &uuml;berhaupt therapier- bzw. heilbar bin, aber trotzdem sind die Gespr&auml;che mit meiner Therapeutin ein wichtiger Bestandteil meiner Woche geworden. Zum einen ist es einfach befreiend, sich regelm&auml;&szlig;ig &uuml;ber alles auskotzen zu d&uuml;rfen, zum anderen habe ich viel &uuml;ber mich bzw. die Zusammenh&auml;nge meiner Erfahrungen und Empfindungen lernen k&ouml;nnen und sehe das als enorm hilfreich an. Ich bin inzwischen Queen der Selbstreflektion w&uuml;rde ich mal sagen&nbsp;&#65532;</p><p>Zu meinen Erfahrungen mit station&auml;ren bzw. teilstation&auml;ren Einrichtungen werde ich separate Beitr&auml;ge verfassen.</p><p><br></p><p>&#12299;Mein liebevoll und sarkastisch gestaltetes Therapiebuch nutze ich, um meine Gedanken festhalten zu k&ouml;nnen, sowohl zur Reflexion als auch als Erinnerung f&uuml;r sp&auml;ter:</p><p><br></p><div class=""npf_row""><figure class=""tmblr-full"" data-orig-height=""1814"" data-orig-width=""1816""><img src=""https://64.media.tumblr.com/3c4daaa356fc6e45ef1fa8e4df12ef5a/09eb37ecb79bca74-5f/s640x960/cc59c55e1aceb8b59dada52de748f12276a8ecf9.jpg"" data-orig-height=""1814"" data-orig-width=""1816""></figure></div>"
