,timeStamp,URL,blogName,title,tags,body
70,2021-08-28 09:14:56 GMT,https://www.tumblr.com/blog/view/splitterchaosimkopf/660751878539395072,splitterchaosimkopf,,"['thoughts', 'nachdenken', 'essstoerung', 'essgestört', 'essstörung', 'psychische störung', 'psychische erkrankungen', 'psychische probleme', 'psychische krankheit', 'gedanke des tages', 'depressing post', 'deep thinking', 'depressing shit', 'depressiv']","Während eines Triggers schmerzt die Seele so sehr, daß sie alle möglichen körperlichen Signale ausschickt (Schock, zittern, kompensierendes Verhalten, ..), einen letzten Hilferuf. Dann stürzt sie auch schon in die Schlucht. Wie diese Schlucht aussieht, liegt an uns selbst. Ist es eine naturverlassene Gegend und nur spärlichen Möglichkeiten nach oben zu gelangen? Oder eine, in der auch ein Bach fließt und an dessen Felsen in regelmäßigen Abständen Leitern baumeln?Und auch von dir selbst, wie fit du dich hältst, körperlich und geistig. Flexibel, geschmeidig, windig."
71,2021-08-27 15:54:21 GMT,https://annie-greta-pape.tumblr.com/post/660686411209572352/w%C3%A4hrend-eines-triggers-schmerzt-die-seele-so-sehr,annie-greta-pape,,"['Erholung', 'Essstörung', 'kptbs', 'trigger', 'Trauma', 'Schlucht', 'vorbereitet', 'Therapie', 'verhalten', 'Alltag', 'Routine', 'Sucht']",Hungern statt essen... 
72,2021-08-26 11:45:29 GMT,https://derhimmelwartet-blog.tumblr.com/post/660580157253468160/hungern-statt-essen,derhimmelwartet-blog,,"['Hunger', 'Anorexie', 'Bulimie', 'Magersucht', 'Essstörung', 'Depression', 'Suizid', 'Psychose', 'Schizophrenie', 'Angst', 'Zwänge', 'Dissoziationen', 'Ptbs', 'Trauma', 'Missbrauch', 'Fixierung']","Drecks EssstörungIch hatte aufgrund einer Magenschleimhaut Entzündung mindestens eine Woche keinen Essanfall mehr, weil ich keinen Appetit hatte und mir ständig nur kotzübel war. Dazu kam dann die Angst vorm essen, da ich einiges abgenommen hab und man es im Gesicht undso einfach sieht. Triggert mich einfach krass. Ich trinke auch nicht sonderlich viel, weil ich mir des alles nicht so wirklich erlauben kann. Dann hat ein Betreuer unabsichtlich auch noch eine stark versalzene Nudelsuppe gekocht, ah ich hab die eher höflichkeitshalber zur Hälfte in mich reingezwungen. Wirklich eklig. Ich hatte so krass Durst, eh schon den ganzen Tag aber danach noch mehr:(Also bin ich als keiner mehr da war, alle Kräfte zusammengenommen, zu Edeka rüber und hab Säfte, Milch und Tomatensauce?! gekauft. Natürlich viel zu viel, ich meine wer schafft 5 Liter auf ex, wirklich dumme Idee. Aber ich überschätze es im ""Wahn"" so gut wie immer. Naja mir war nach 1,5 Liter und Tomatensauce kotzübel, weil meine Magen eh noch total gereizt is und hab mich komplett entleert. Es hat irgendwie so gut getan, aber es war auch total anstrengend und ekelhaft wie immer. Ich will nicht wieder in den Teufelskreis einsteigen. Aber es zieht mich magisch an. Was soll ich denn machen...Ich will einfach nur sterben. Ich hab mir auch gewünscht einfach umzukippen und dass mein Licht für immer aus is...16.08.21@lifee-is-a-melody "
73,2021-08-16 19:59:54 GMT,https://www.tumblr.com/blog/view/lifee-is-a-melody/659705293095223297,lifee-is-a-melody,,"['lifee-is-a-melody', 'essstörung', 'essanfall', 'eating disorder', 'ich kann nicht mehr', 'selbsthass', 'suizidgedanken', 'borderline persönlichkeitsstörung', 'selbstverletzendes verhalten', 'ich will sterben', 'alleine mit gedanken', 'angst', 'einsam', 'borderline personality disorder', 'kaputt', 'freitod', 'anarexia', 'mia', 'lebensmüde', 'ich will nicht mehr', 'depressionen', 'umbringen', 'traurig', 'aufgeben', 'sterben ist keine lösung', 'essstörungen sind scheiße', 'leere', 'gefangen im leben', 'gefangen in mir selbst', 'angst vor mir selbst']","Therapeutensuche Ich war ja früher der Meinung, dass man sich nur zu einer Therapie entschließen und sich dann für einen passenden Therapeuten entscheiden muss, um dann in Anschluss die Therapie zu beginnen - haha weit gefehlt. Anfangs war ich ja an sich sehr skeptisch gegenüber einer Psychotherapie, da ich wie gesagt bereits schlechte Erfahrungen gemacht habe, allerdings hat sich im Laufe der Zeit ein so großer Leidensdruck entwickelt, dass ich nur wenig Widerstand leistete und mich auf die Suche begab. Ich habe unzählige Praxen abtelefoniert und wurde überall angewiesen: Knalle volle Wartelisten. Eine Kinder und Jugend Therapeutin hätte zwar Kapazitäten gehabt, der war ich mit meinen damaligen 18 Jahren aber tendenziell schon zu alt. Die vielen Absagen ließen meine eh schon geringe Motivation noch mehr sinken und ohne den Druck durch meine Mama hätte ich wohl an dieser Stelle schon resigniert und aufgegeben. Konnte ich ja aber nicht. Nach endlosen Telefonaten bekam ich dann endlich einen 4 Wochen späteren Termin für ein Vorgespräch - Jackpot! Im Laufe dieser Wochen stieg mein Leidensdruck noch weiter, da mein Treiben ja nun nicht mehr unbehelligt im verborgenen stattfand, sondern ich ständigen Diskussionen über mein Essverhalten und Gewicht ausgesetzt war und so ging ich dann gar nicht mehr ganz so widerwillig zu meinem ersten Termin. Bei dieser Therapeutin habe ich die ersten 5 Probatorikstunden wahrgenommen, mich dann aber entschieden, lieber nochmal die anstrengende Suche auf mich zu nehmen, da wir einfach nicht so 100% auf einer Wellenlänge waren. Die Stunden waren geprägt von unangenehmen Schweigen und als ich ihr dann die Diagnosekriterien für Anorexie nach dem ICD-10 erklären musste, bekam ich so meine Zweifel, ob sie bei aller Nettigkeit die richtige für mein Krankheitsbild war. In der Zwischenzeit hatte ich mich auch in der Schönklinik Roseneck angemeldet, aber darauf gehe ich auch nochmal separat ein.Die Therapeutensuche begann also von vorne, ähnlich zermürbend wie beim ersten Mal. Ich hatte inzwischen zum Glück viel Unterstützung durch unsere Schulpsychologin und konnte die Zeit somit gut überbrücken, denn wenn man einmal gemerkt hat, wie es ist, nicht mehr ohne Hilfe da stehen zu müssen, ist es doppelt schwer wieder alleine zu kämpfen. Ich führte wieder endlose Telefonate: Den einen war mein BMI zu niedrig, die anderen hatten wieder volle Warteliste auf die ich mich zwar setzen ließ, allerdings nie wieder eine Meldung bekam. Wenn ich dann mal das große Glück eines Erstgesprächs hatte, stellte sich dieses auch wieder als Misserfolg dar. Irgendwann hatte ich dann ein Gespräch bei einer Therapeutin, die ihrem Praxis gerade erst eröffnet und somit noch freie Plätze hatte. Sie war mir auch auf Anhieb sympathisch und ich wollte gerne bei ihr bleiben. Blöd nur, dass sie mich nicht wollte. Sie fürchtete, meinem Fall nicht gewachsen zu sein (Bei Untergewicht scheinen per se alle Therapeuten schnell nervös zu werden) und wollte mich auch lieber zu einem Verhaltenstherapeuten schicken, da sie auf Tiefenpsychologie spezialisiert ist. Ich suchte also weiter, brachte aber auch meine Not zum Ausdruck und dass ich keine Alternative finden konnte. Nach einem Austausch mit ihrer Supervisorin entschied sie sich also Gott sei Dank dafür mich doch zu behandeln! Anfangs war das eine recht mühsame Geschichte, da ich lange brauche, um Vertrauen zu fassen und nicht nur zu sagen, was mein Gegenüber gerne hören möchte, sondern was ich tatsächlich denke. Aber im Laufe der Zeit entwickelte sich trotz 8 Wochen Online-Therapie (Danke Corona) eine Bindung und das nötige Vertrauen und ich bin unglaublich froh, endlich eine gute Therapeutin an meiner Seite zu haben. Oft ärgere ich mich über mein früheres Ich, das sich so mit Händen und Füßen gegen eine Therapie gewehrt hat und frage mich, ob es etwas gebracht hätte, hätte mich meine Mama gegen meinen Willen zu einer gedrängt. Hierbei komme ich aber zu dem Schluss: Nein. Hätte meine Mama ausgenutzt, dass ich damals noch minderjährig und somit quasi wehrlos war und mich in eine Therapie gesteckt, hätte ich zu 99% nicht davon profitiert, sondern ein weiteres Therapeuten-Trauma entwickelt. Ich weiß bzw. kann mir sehr gut vorstellen, wie macht- und hilflos man sich als Elternteil eines psychisch kranken Kindes fühlt, aber letztendlich kann man keinen zum Gesundwerden zwingen, die Motivation muss von innen und nicht von außen kommen, ansonsten erzeugt Druck in der Regel nur Gegendruck. Die Therapie tut mir inzwischen sehr gut. Ich habe zwar oft meine Zweifel, ob und wie weit ich überhaupt therapier- bzw. heilbar bin, aber trotzdem sind die Gespräche mit meiner Therapeutin ein wichtiger Bestandteil meiner Woche geworden. Zum einen ist es einfach befreiend, sich regelmäßig über alles auskotzen zu dürfen, zum anderen habe ich viel über mich bzw. die Zusammenhänge meiner Erfahrungen und Empfindungen lernen können und sehe das als enorm hilfreich an. Ich bin inzwischen Queen der Selbstreflektion würde ich mal sagen ￼Zu meinen Erfahrungen mit stationären bzw. teilstationären Einrichtungen werde ich separate Beiträge verfassen.》Mein liebevoll und sarkastisch gestaltetes Therapiebuch nutze ich, um meine Gedanken festhalten zu können, sowohl zur Reflexion als auch als Erinnerung für später:"
74,2021-08-14 09:06:37 GMT,https://www.tumblr.com/blog/view/c0ffee-is-a-meal/659482998607101952,c0ffee-is-a-meal,,"['eatingdisorder', 'Anorexie', 'anorexia', 'anorexianervosa', 'Essstörung', 'psyche', 'psychischkrank', 'blog', 'stigmata', 'magersucht', 'therapie', 'psychotherapie', 'realtalk']","Meine Geschichte Wenn Leute hören, dass du an Anorexie leidest, haben die meisten direkt viele Klischees im Kopf: ""Zu oft Germanys next Topmodel geschaut"", ""Beeinflusst durch Social Media"", ""Außer Kontrolle geratene Diät"", usw. Manche Betroffene sind vielleicht tatsächlich dadurch in die Krankheit gerutscht (wobei auch hier Auslöser und Ursache klar zu unterscheiden sind!), ich nicht.Ich war schon immer eher zierlich und im Untergewicht, meine Erkrankung lässt sich also auch nicht auf frühere Hänseleien über meinen Körper zurückführen oder ähnliches. Allerdings habe ich in den inzwischen fast 20 Jahren die ich lebe schon einiges mitgemacht und ab einem Gewissen Punkt, weiß die Seele nicht mehr damit umzugehen und sucht sich ein Ventil, eine Ausdrucksmöglichkeit. In meinem Fall: eine Essstörung. Ich will mich hier gar nicht allzu sehr mit Details aufhalten, das sprengt den Rahmen, aber long story short:Als kleines Kind wurde ich sexuell von meinem Vater missbraucht, meine Grundschulzeit war geprägt von schlimmstem Mobbing, weshalb ich später einige Jahre in einer Fernschule unterrichtet werden musste, da meine Mama fürchtete, ich würde dem nicht mehr lange standhalten und schlimmsten Falls Suizid als Ausweg wählen. Meine Jugendzeit hab ich hauptsächlich mit der Pflege meiner Großeltern verbracht, besonders als mein Opa unheilbar an Krebs erkrankte. Durch das Mobbing habe ich in der 3. Klasse bereits starke Panikattacken und eine Emetophobie entwickelt, wodurch ich bereits damals (allerdings getrieben durch die Angst vor Übelkeit und zu großem Kummer, um zu essen) abmagerte. Das hatte natürlich noch absolut nichts mit einer Anorexie zu tun, aber doch war mein Essverhalten spätestens ab diesem Zeitpunkt nicht mehr frei, sondern gestört und restriktiv. Die Beschulung in einer Fernschule, d.h. von Zuhause aus, hat mir diesbezüglich zwar Erleichterung beschafft und mir meine Mittlere Reife ermöglicht, zur Ruhe kam ich aber auch während dieser Zeit nicht, da mein Leben nach wie vor pures Chaos war. 2016 trat erstmalig eine anorektische Phase in mein Leben, richtig schlimm wurde es aber erst 2017, ich ernährte mich irgendwann von nichts anderem mehr als Chinakohl ohne Dressing (Ekelhaft, versuchts nicht.). Ich schrieb trotzdem einen guten Abschluss und wechselte 2018 auf die Fachoberschule, um dort auch mein Abitur ablegen zu können. Anfangs trat die Essstörung in den Hintergrund, kam aber nach wenigen Wochen mit voller Härte zurück - kein Wunder, denn gegen eine Psychotherapie weigerte ich mich zu diesem Zeitpunkt entschieden. Zu schlecht waren meine Erfahrungen mit Therapeuten, als ich mit 9 Jahren wegen meiner Panikattacken in Behandlung war. Dass die Essstörung nur für einen sehr kurzen Zeitraum weg und ich keineswegs geheilt war, blieb für mehr als 1.5 Jahre mein gut gehütetes Geheimnis, ich erinnerte mich nur zu gut, wie sehr meine Mama unter der Sorge um mich gelitten hatte und wollte weder ihr noch mir diese Torturen und Nächte voller Tränen erneut antun. Ich litt natürlich trotzdem extrem. Schuldruck, wie bereits erwähnt die Pflege meiner Großeltern und dieses dunkle Geheimnis. So oft war ich am Ende, wusste mir nicht mehr zu helfen, aber ich konnte es nicht aussprechen. Ich schrieb Briefe an meine Mama, in denen ich ihr ""gestand"", dass ich gelogen hatte und nicht gesund sei, aber bekommen hat sie die natürlich nie, zu groß war meine Angst vor den Auswirkungen. Im Frühjahr 2020 steckte ich mitten in den Vorbereitungen für mein Fachabitur, als mein Opa völlig ohne Vorwarnung und im Beisein von mir und meiner Mama von seinem Hausarzt durch eine Überdosis Morphin getötet wurde. Ebenfalls eine lange Geschichte, auf die ich vielleicht in einem späteren Eintrag eingehen werde, hier sei nur erwähnt, dass dies natürlich extrem traumatisch war und ich damit kein Stück umgehen konnte bzw. nach wie vor nur sehr schwer kann. Dieses Ereignis war für mich der letzte Schubs in die endgültige Abwärtsspirale der Anorexie. Ich hatte keine Zeit zu trauern, immerhin war nur noch ein Monat bis zum Abi und mein Perfektionismus verlangte Bestnoten von mir. Ich schob alle Gefühle von mir und aß immer weniger. Im Schnitt kam ich auf 500 Kalorien pro Tag, bis ich irgendwann merkte, dass ich ja auch mal ein paar Tage gar nichts essen konnte. Durch Instagram geriet ich in eine Pro-Ana-Gruppe, in der sich alle gegenseitig anspornten. Ich habe mich in dieser Szene nie wohlgefühlt und war eher immer die ""Mutti"", die ein Auge auf alle hatte und versuchte, sie von zu extremen Verhaltensweisen abzuhalten, aber doch waren das die einzigen Menschen, die mich zu verstehen schienen, wenn ich mit meinem BMI von 16 jammerte, wie dick ich mich fühlte. Die Zeit verging, ich schrieb am Tag der Beerdigung meines Opas meine erste Abschlussprüfung und die Tage darauf die restlichen 3 Stück - alle davon mit leerem Magen und mit Wärmflasche, um den Kreislauf halbwegs stabil halten zu können. Zu diesem Zeitpunkt fiel meine Abnahme durchaus bereits auf, ich redete mich mit meinen Unverträglichkeiten aber immer wieder problemlos raus. Eines Tages im Juli lieh sich meine Mama mein Handy und stieß blöderweise auf besagte Pro-Ana-Gruppe und somit endete mein Versteckspiel unfreiwillig und eine Therapie wurde unausweichlich. Damit begann eine weitere Odyssee... "
75,2021-08-14 09:05:01 GMT,https://www.tumblr.com/blog/view/c0ffee-is-a-meal/659482897146904576,c0ffee-is-a-meal,,"['anorexianervosa', 'anorexia', 'eatingdisorder', 'Essstörung', 'magersucht', 'Psyche', 'psychisch', 'therapie', 'psychotherapie', 'blog', 'persönlich', 'tw', 'triggerwarnung']",12.08.2021Hat irgendjemand Tipps wie ich die Bulimie loswerden kann und wieder zur Ana werde? 
76,2021-08-12 09:36:09 GMT,https://www.tumblr.com/blog/view/just-me-myself-and-my-ed/659303661842890752,just-me-myself-and-my-ed,,"['Help', 'Essstörung', 'Tipps', 'Bulimie', 'Anorexie', 'Ana', 'Mia']",11.08.2021Fühle mich in der Nähe von attraktiven Menschen so unwohl und meine Anwesenheit und Hässlichkeit ist mit selbst so peinlich.
77,2021-08-11 17:35:57 GMT,https://www.tumblr.com/blog/view/allxmyxsecrets/659243251477397504,allxmyxsecrets,,"['Hässlich', 'Selbsthass', 'Spiegelbild', 'Fett', 'Essstörung', 'Freunde']",ich nenne meine essstörung jetzt einfach intervall fasten und aufeinmal ist es gar nicht mehr ungesund lol 
78,2021-07-21 21:02:19 GMT,https://starringatalavalamp.tumblr.com/post/657353698615377920/ich-nenne-meine-essst%C3%B6rung-jetzt-einfach-intervall,starringatalavalamp,,"['anorexia', 'anorexie', 'magersucht', 'intervallfasten', 'essstörung']","Kleine Ronja, ich liebe dich, egal wie viel typisch Katze du bist, und ich werde dich lieben. Räubertochter <3 Anbei noch ein Text Es ist doch eine sterbende Hoffnung Mit der Gewissheit der Veränderung, die getäuscht hat Das Gefühl, das sich dreht und wendet Der Gedanke, der seine Fratze verzieht Mit den Tränen über dieses traurige Schauspiel Ich wollte das gar nicht sehen Mir wurde ein anderer Film angekündigt Sich sicher zu sein ist sehr unsicher Mit diesem dramatischen Schicksal Soll ich das beste daraus machen Eine heiß kalte Dusche Die meinen Kreislauf komplett überfordert Der Kampf wach zu bleiben Spiegelt sich in jedem Spiegelbild Und alles wiederholt sich Man dachte, doch denken ist zu wenig fühlen Und fühlen ist zu wenig wissen Und wissen ist noch lange nicht machen Tränen bitterer als jede Medizin Heulen wie Motoren die kaputt sind Was bin ich und was bist du Was tue ich und warum ? Wer bin ich ? Der fernste Mensch der Welt Das fremdeste Wesen der Welt Und die völlig absurde irritierte Seele Die irgendwie gar nichts mehr versteht Zuerst falsch, dann richtig Und jetzt? Irgendwas dazwischen Wie wunderbar, wie doch all das sein soll Wie wunderbar sind diese Schmerzen Wie hilfreich sind sie an meinem Krankenbett Wie beruhigend Ist nicht das das absurde ? In der Mitte existieren fordert seine Opfer Wie viele, das werde ich in den nächsten Sekunden, Minuten, Stunden und Tagen und Wochen und Jahren spüren Jedesmal wenn einer fällt Ein Krieger Je weniger Desto empfindlicher, durchlässiger, schwächer, empfänglicher Am Ende steht Fang an vom Anfang Bis Du weist was ich meine - [ ] Und dann kam Ronja …"
79,2021-07-21 15:43:59 GMT,https://www.tumblr.com/blog/view/andergrenze/657333671605551104,andergrenze,,"['borderline personality disorder', 'anorexik', 'borderline', 'bulimiz', 'essstörung', 'eating disorder', 'krankheit', 'psychatrie', 'katze', 'freude', 'recovery', 'komplexe ptbs', 'trauma']",You are starting to scare people and you like it. 
80,2021-07-19 07:55:56 GMT,https://sterblicheseele.tumblr.com/post/657123030392274944/you-are-starting-to-scare-people-and-you-like-it,sterblicheseele,,"['esssgestört', 'essstoerung', 'essstörung', 'ana', 'anorexii', 'anorexia', 'Magersucht', 'Dünn', 'Depri', 'Depressiv']","Ich entwickle eine Esstörung. Mittlerweile bestimmt 10kg in den letzten 2,5 Wochen abgenommen. Wenigstens werde ich nicht mehr so fett sein, wenn das so weitergeht. Essen widert mich so extrem an. Und dass ich so ein fettes Walross bin und mein Erzeuger Witze darüber macht ist so schrecklich. Ich hasse es so unendlich fett zu sein. Dünn zu werden ist derzeitig mein einziger Lebensinhalt."
81,2021-07-19 06:21:11 GMT,https://www.tumblr.com/blog/view/dissociation-diaries/657117068775325696,dissociation-diaries,,"['essstörung', 'essgestört', 'depressionen', 'kein appetit', 'essen ist widerlich']","Die Essstörung hat zu mir so viel kaputt gemacht.Meine Gesundheit, Beziehungen, Freude am Leben. Ich merke langsam was die Essstörung  alles angerichtet hat. Dennoch bin ich aktuell wieder an dem Punkt mich wieder ihr hinzugeben. Ich brauche sie  aktuell wieder so sehr wie schon lange nicht mehr. Ich bin gefangen in  einem Zwiespalt zwischen gesund bleiben und mich wieder in die Krankheit stürzen. Es ist seltsam ohne sie zu leben da sie solange mein Leben bestimmt hat. Kontrolle und Sicherheit gegeben hat.Sie hat einen anderen Menschen aus mir gemacht ,sie hat mich selbstbewusst werden lassen. Sie habe mich in einer eigenen Traumwelt leben lassen  jenseits vom  realen Leben. Sie hat mich aber auch Qualen durchleben lassen, sie hat mich abgeschottet von der Außenwelt, mich einsam werden lassen. Trotzdem war  ich stolz auf mich wenn die Waage weniger angezeigt hat.Ein Zeichen von Willensstärke.Das ich irgendwann wirklich krank aussah war egal. Hatte leere Augen, ständig Schmerzen, Kreislaufprobleme, offene Hände vom übergeben. Hauptsache ich hatte die Kontrolle über mein Leben das war das Wichtigste, bis ich irgendwann gemerkt habe dass das Leben mehr zu bieten hat. Wie oft war ich schon an diesem Punkt dass ich recovert habe ,wie oft die Essstörung aus meinem Leben verbannt, nur  um immer wieder am Abgrund zu stehen,  zwischen der Wahl von einem normalen Leben  und der vermeintlich rettenden Hand der Essstörung."
82,2021-07-12 17:35:22 GMT,https://www.tumblr.com/blog/view/wildfirex3/656525305942605824,wildfirex3,,"['essstörung', 'hungern', 'essen']","Anruf aus der Klinik...Sie würden mich aufnehmen... Wartezeit aber sie würden...und plötzlich merke ich, wie Probleme die ich unterdrückt habe wieder hoch kommen. Ich fange an das Gefühl von Hunger wieder zu lieben.. 1,80-57KG...Bilder von früher tauchen in meinem Kopf auf... ich habe so lange dagegen gekämpft und zugenommen...und nun sind die Gedanken wieder da... "
83,2021-07-12 17:26:25 GMT,https://www.tumblr.com/blog/view/biergutallesgut/656524742857293824,biergutallesgut,,['essstörung'],Wenn jede Mahlzeit zur Qual wird... 
84,2021-07-09 15:55:35 GMT,https://derhimmelwartet-blog.tumblr.com/post/656247237544984576/wenn-jede-mahlzeit-zur-qual-wird,derhimmelwartet-blog,,"['Depression', 'Suizid', 'Essstörung', 'Anorexie', 'Magersucht', 'Angst', 'Dissoziationen', 'Zwänge', 'Klinik', 'Psychose', 'Schizophrenie']",Wurde gestern auf mein UGW geschätzt 😍
85,2021-07-08 16:15:23 GMT,https://www.tumblr.com/blog/view/whatsername404/656157886548000768,whatsername404,,"['personal blog', 'tagebuch', 'essstörung', 'anorexia', 'bulimia', 'eating disorder']",3. Essattacke für die Nacht gehabt. Jetzt hab ich nichts mehr zu essen da und werde endlich schlafen können. Es ist 1:5304.07.21@lifee-is-a-melody 
86,2021-07-03 23:52:43 GMT,https://www.tumblr.com/blog/view/lifee-is-a-melody/655733674282811392,lifee-is-a-melody,,"['lifee-is-a-melody', 'bulimie', 'essstörung', 'essstörungen sind scheiße', 'bulimia', 'bulimic', 'erbrechen', 'kotzen', 'purge', 'binge', 'ich kann nicht mehr', 'essanfall', 'fressanfall', 'bingen', 'sucht', 'selbsthass', 'ich will sterben', 'erschöpft', 'müde']","Sollte endlich einschlafen bevor die 3. Essattacke dieses Abends folgt...Seit 20:30 am essen, ablenken und erbrechen. Es ist 0:55. Ich will nicht mehr. 04.07.21@lifee-is-a-melody "
87,2021-07-03 22:55:10 GMT,https://www.tumblr.com/blog/view/lifee-is-a-melody/655730053559336960,lifee-is-a-melody,,"['lifee-is-a-melody', 'bulimie', 'essstörung', 'essstörungen sind scheiße', 'erbrechen', 'essanfall', 'purge', 'binge', 'ich kann nicht mehr', 'kotzen', 'schlafen', 'selbsthass', 'ich will sterben', 'bulimia', 'bulimic', 'eating disorder', 'sucht', 'fressanfall']","Kurz bevor ich vorhin 'fertig' wurde mit meinem Bewegungsdrang.. da war mir super schwindlig. Aber meinst du ich habe aufgehört? Pah, nein. Erst die Ziele erreichen.. ich bin so dämlich"
88,2021-06-26 14:56:36 GMT,https://www.tumblr.com/blog/view/whatsername404/655065765841715200,whatsername404,,"['personal blog', 'tagebuch', 'essstörung', 'esssgestört', 'anorexie', 'anorexia nervosa', 'anorexia', 'bulimie', 'bulimia']","Zum Frühstück gibt es immer genau 20 Gramm Haferflocken und einen Apfel. Es hat lange gedauert, bis ich mich dazu motivieren konnte überhaupt zu Frühstücken. Aber jetzt sind die Äpfel alle. Meine Eltern wissen genau, dass ich jeden Tag diesen Apfel esse und jetzt hat ihn einfach jemand gegessen. Und ich bin so wütend.Das heißt: Ohne Frühstück in die Schule, beim Sportunterricht wahrscheinlich ohnmächtig werden und dann geht das Leben weiter."
89,2021-06-25 04:51:25 GMT,https://www.tumblr.com/blog/view/h0ffnungslose/654937093782585344,h0ffnungslose,,"['ed', 'Essstörung', 'zwang', 'ocd', 'es', 'anorexie', 'magersucht', 'bulimie', 'eatingdisorder', 'abnehmen', 'proana', 'proed']",GNTM-Kandidatin Romina Palm gesteht: Sie hat eine EssstörungGNTM-Kandidatin Romina Palm gesteht: Sie hat eine EssstörungRomina Palm belegte in der diesmal von Diversität geprägten 16. Staffel „Germany’s next Topmodel“ den vierten Platz. Via Instagram gibt die GNTM-Kandidatin immer mal wieder ehrliche Einblicke in ihr Privatleben und gab nun offen und ehrlich zu: Sie hat eine Essstörung. ++ Sie befinden sich in einer ähnlichen Situation? Hilfe sowie eine anonyme Beratung bei Essstörungen bietet auch die…View On WordPress
90,2021-06-22 14:19:27 GMT,https://www.tumblr.com/blog/view/rheinsiegmagazin/654701040515579904,rheinsiegmagazin,,"['castingchow', 'details', 'essstörung', 'fans', 'germanysnexttopmodel', 'Gesundheit', 'gntm', 'kandidatin', 'model', 'modeln', 'privatleben', 'promi', 'rheinsiegmagazin', 'rominapalm', 'video']","Du bist wunderschön 💗💘💜🧡💖💙💘💜🧡💖♥️💓💝💕💝💙❤️ Doch, bist du! Widersprich mir nicht 😤♥️"
91,2021-06-20 02:46:25 GMT,https://www.tumblr.com/blog/view/whatsername404/654476245126545408,whatsername404,,"['essstörung', 'eating disorder', 'depressiv', 'depression', 'be nice to yourself']","Dear body, I've treated you very badly in the last few years, hated you, repelled you, hurt you and wanted to change you by all means. Driven by my hatred, I have completely forgotten what you actually do for me. You always get me safely through the day. Thanks to you I can feel, taste, talk and hear. You let me experience emotions, even if they sometimes scare me. Only you enable me to live, to exist. Even if I have a worse relationship with you at the moment, I try to treat you well every day and I won't stop with that. At some point I want to value you as much as you deserve, because you are my home."
92,2021-06-17 21:04:00 GMT,https://www.tumblr.com/blog/view/annaotherworld/654273507850584064,annaotherworld,,"['tw', 'tw ed', 'ed things', 'essstörung', 'ednos', 'ed', 'eating disorder', 'ana', 'body dismorphia']","Novaa -I'm HungryNovaa -I’m HungryAntonia Rug ist eine Electropop-Sängerin, Songwriterin und Produzentin aus Berlin. Als Künstlerin nennt sie sich Novaa. Mit   ihrer neuer Single “I’m Hungry” gibt die junge Künstlerin Einblick in ihr Seelenleben und thematisiert ein leidvolles Problem vieler junger Mädchen. Hier Novaas eigenen Worte: “Oft gibt es ein Bild von Essstörungen, das einen schädlichen und falschen Glamour in sich birgt.…View On WordPress"
93,2021-06-15 22:05:30 GMT,https://adohraufdieohren.tumblr.com/post/654096183269212160/novaa-im-hungry,adohraufdieohren,,"['Essstörung', 'Youtube']","Gerade eben in einem Gespräch Er: Du hast abgenommen oder?Ich: Ja, ein bisschen.Diese eine kleine Frage, war das schönste was in diesem Jahr passiert ist. Meine Essstörung hat jetzt noch größere Motivation. "
94,2021-06-15 21:22:41 GMT,https://www.tumblr.com/blog/view/dienutzlose/654093489872732160,dienutzlose,,"['eigenes', 'abnehmen', 'gespräch', 'freude', 'essstörung', 'kaputt', 'am ende', 'gefühle']",Mein erster Post. 😊 Ich bin ganz neu auf Tumblr und bin sehr gespannt wie es hier so ist. Ich möchte mich hier gerne austauschen über psychische Probleme. Viel zu wenig wird darüber offen geredet und fast jeder hat irgendwo damit zu tun. Ich selber leide seit dem ich 15 Jahre alt bin an Angst und Panikattacken und Depressionen. Jetzt bin ich 26 und es ist bei mir aktueller den je. Eine Esstörung schleicht sich auch so langsam an. Vielleicht möchte mich jemand auf meinem Weg begleiten. Das wir zusammen kämpfen und selbst zu akzeptieren und uns besser zu fühlen.  ❤️
95,2021-06-14 12:05:41 GMT,https://www.tumblr.com/blog/view/nuria-norris/653967849363292160,nuria-norris,,"['Depressionen', 'Essstörung', 'Panikattacken', 'self love', 'first post', 'blog post', 'zusammenhalt', 'helfen', 'loveyourself']",I hate that i look at 12 year olds bodies and wish i had it. But i can't stop. 
96,2021-06-10 12:14:51 GMT,https://www.tumblr.com/blog/view/freezingcals/653606038060367873,freezingcals,,"['ana', 'anorexia', 'anorexie', 'essstörung', 'eatingdisorder', 'eating disorder']","Es begann, ohne dass ich es merkte. Und es geht weiter ohne ein Ende. "
97,2021-06-09 11:51:05 GMT,https://www.tumblr.com/blog/view/butterfliesdontflyaway/653513945729105920,butterfliesdontflyaway,,"['Ed', 'Ana', 'Essstörung', 'selbstzweifel', 'Hass', 'Trauer', 'Trennung', 'Schmerz', 'eigenes']",I decided to eat normal today because my body is just so exhausted and sore. 
